price_response_feature_id,company_id,ticker,event_type,event_id,event_effective_at,event_effective_session,reaction_session,reaction_open_at
6077,571,OVV,CATALYST,14228,2026-08-27T17:03:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6081,716,PCG,CATALYST,14231,2026-08-27T20:45:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6092,145,PSX,CATALYST,14276,2026-08-27T17:04:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6097,427,QRVO,CATALYST,14283,2026-08-27T17:30:20+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6099,428,QTWO,CATALYST,14284,2026-08-27T15:34:33+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6102,430,RDNT,CATALYST,14286,2026-08-26T20:23:38+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
6105,884,RHI,CATALYST,14291,2026-08-27T17:50:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6106,432,RJF,CATALYST,14292,2026-08-27T16:31:45+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6110,435,ROIV,CATALYST,14296,2026-08-26T17:11:00+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
6111,436,ROP,CATALYST,14297,2026-08-27T17:30:10+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6116,445,SBLK,CATALYST,14299,2026-08-27T15:40:04+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6123,459,SLG,CATALYST,14308,2026-08-27T17:30:12+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6126,837,SNOW,CATALYST,14309,2026-08-27T21:30:02+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6132,469,STT,CATALYST,14329,2026-08-27T16:09:07+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6136,722,SWKS,CATALYST,14330,2026-08-27T17:30:22+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6144,724,TFX,CATALYST,14335,2026-08-27T17:02:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6146,580,THC,CATALYST,14361,2026-08-27T19:58:22+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6148,168,TNK,CATALYST,14363,2026-08-27T18:00:06+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6149,630,TOST,CATALYST,14365,2026-08-27T16:35:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6151,767,TRGP,CATALYST,14371,2026-08-27T17:52:38+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6152,480,TRU,CATALYST,14372,2026-08-27T17:30:23+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6153,483,TTC,CATALYST,14374,2026-08-27T19:33:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6156,940,U,CATALYST,14375,2026-08-27T16:50:57+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6159,486,UNM,CATALYST,14386,2026-08-27T17:30:24+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6164,492,VLTO,CATALYST,14402,2026-08-27T17:30:24+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6169,180,WAT,CATALYST,14404,2026-08-27T20:52:28+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6170,498,WEX,CATALYST,14405,2026-08-27T17:30:20+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6171,584,WFRD,CATALYST,14407,2026-08-27T18:53:17+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6172,889,WHD,CATALYST,14408,2026-08-26T16:32:37+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
6174,730,WTW,CATALYST,14409,2026-08-27T22:00:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6175,732,XYZ,CATALYST,14410,2026-08-27T19:04:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6181,943,AAPL,CATALYST,14445,2026-08-28T19:45:51+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6189,661,AMN,CATALYST,14485,2026-08-28T17:39:08+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6190,10,AMZN,CATALYST,14487,2026-08-28T20:36:59+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6191,11,ANET,CATALYST,14536,2026-08-28T16:44:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6192,511,AR,CATALYST,14543,2026-08-28T17:30:10+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6200,249,CART,CATALYST,14545,2026-08-28T16:19:02+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6203,33,CCK,CATALYST,14548,2026-08-28T15:40:03+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6208,43,COP,CATALYST,14549,2026-08-28T19:50:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6211,516,CVX,CATALYST,14558,2026-08-28T20:14:03+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6213,544,DAR,CATALYST,14579,2026-08-27T18:29:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6216,55,DCOM,CATALYST,14585,2026-08-28T16:32:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6218,663,DGX,CATALYST,14586,2026-08-27T17:30:09+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6219,56,DHT,CATALYST,14587,2026-08-28T21:46:58+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6220,519,DVN,CATALYST,14589,2026-08-28T19:50:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6224,64,ET,CATALYST,14590,2026-08-28T19:56:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6225,66,EW,CATALYST,14592,2026-08-28T18:41:37+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6227,67,FAF,CATALYST,14593,2026-08-28T17:45:04+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6228,776,FCFS,CATALYST,14594,2026-08-28T18:00:05+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6233,76,FTNT,CATALYST,14595,2026-08-28T19:30:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6236,319,GLBE,CATALYST,14604,2026-08-26T15:55:04+02:00,2026-08-26,2026-08-26,2026-08-26T09:30:00-04:00
6243,820,HNGE,CATALYST,14605,2026-08-27T19:12:12+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6244,93,HUM,CATALYST,14606,2026-08-28T17:39:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6245,645,IBKR,CATALYST,14609,2026-08-28T17:30:26+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6246,341,IMAX,CATALYST,14616,2026-08-28T19:21:04+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6247,96,INCY,CATALYST,14617,2026-08-28T17:30:29+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6253,102,JNJ,CATALYST,14620,2026-08-28T19:41:33+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6255,103,JPM,CATALYST,14632,2026-08-28T18:36:50+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6259,109,LFST,CATALYST,14645,2026-08-28T17:42:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6262,379,MEDP,CATALYST,14646,2026-08-28T17:30:31+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6268,128,NVDA,CATALYST,14654,2026-08-28T21:22:38+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6270,133,OMC,CATALYST,14699,2026-08-27T17:30:19+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6271,136,OPY,CATALYST,14700,2026-08-28T17:32:28+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6272,651,OSCR,CATALYST,14701,2026-08-28T21:46:58+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6274,411,PANW,CATALYST,14703,2026-08-28T18:31:10+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6275,946,PARR,CATALYST,14741,2026-08-28T18:49:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6279,953,REGN,CATALYST,14744,2026-08-28T17:45:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6281,148,RGA,CATALYST,14416,2026-08-28T18:20:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6285,534,RRC,CATALYST,14418,2026-08-28T17:30:10+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6286,153,SCHW,CATALYST,14420,2026-08-28T20:20:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6290,627,SUN,CATALYST,14428,2026-08-28T15:40:04+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6293,163,TENB,CATALYST,14429,2026-08-28T17:30:31+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6296,746,VIRT,CATALYST,14432,2026-08-28T18:30:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6297,175,VRTX,CATALYST,14433,2026-08-28T17:51:01+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6298,671,VSXY,CATALYST,14434,2026-08-28T20:14:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6300,182,WELL,CATALYST,14436,2026-08-28T17:30:18+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6302,660,WMB,CATALYST,14437,2026-08-28T17:38:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6303,186,WTM,CATALYST,14439,2026-08-27T16:23:08+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6306,191,AAMI,CATALYST,8335,2026-08-19T15:40:02+02:00,2026-08-19,2026-08-19,2026-08-19T09:30:00-04:00
6309,193,ABT,CATALYST,14977,2026-08-28T17:51:01+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6311,858,ADBE,CATALYST,14981,2026-08-28T20:54:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6313,194,ADP,CATALYST,14994,2026-08-28T17:30:07+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6314,674,ADSK,CATALYST,14997,2026-08-28T20:01:44+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6319,199,ALL,CATALYST,15013,2026-08-28T21:00:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6323,959,AMGN,CATALYST,15018,2026-08-28T17:51:01+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6328,209,APO,CATALYST,15021,2026-08-28T18:42:36+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6330,860,ARE,CATALYST,15023,2026-08-27T17:11:00+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6334,790,AVNT,CATALYST,15024,2026-08-28T16:41:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6336,215,AVTR,CATALYST,15026,2026-08-28T17:30:23+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6338,217,AWK,CATALYST,15028,2026-08-28T17:30:09+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6348,229,BIIB,CATALYST,15031,2026-08-28T17:30:24+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6349,230,BILL,CATALYST,15032,2026-08-28T18:20:01+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6351,234,BKR,CATALYST,15035,2026-08-28T19:24:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6353,238,BMY,CATALYST,15038,2026-08-28T18:57:11+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6356,242,BRO,CATALYST,14747,2026-08-28T17:30:08+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6362,792,CAKE,CATALYST,14749,2026-08-28T17:30:30+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6366,250,CBRE,CATALYST,14751,2026-08-28T17:30:25+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6370,256,CHEF,CATALYST,14754,2026-08-28T17:30:19+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6373,914,CMCSA,CATALYST,14756,2026-08-28T19:21:04+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6374,863,CMG,CATALYST,14771,2026-08-28T18:40:15+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6375,261,CNH,CATALYST,14774,2026-08-28T16:24:58+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6383,916,CTVA,CATALYST,14779,2026-08-28T18:42:07+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6392,279,DE,CATALYST,14781,2026-08-28T20:22:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6393,281,DHR,CATALYST,14784,2026-08-28T21:17:09+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6396,282,DIS,CATALYST,14787,2026-08-28T21:54:35+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6399,548,DOCU,CATALYST,14794,2026-08-28T17:51:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6407,293,EG,CATALYST,15134,2026-08-28T17:30:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6409,868,EL,CATALYST,15135,2026-08-28T19:01:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6410,966,ELF,CATALYST,15143,2026-08-28T17:02:11+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6414,830,ERIE,CATALYST,15147,2026-08-28T18:30:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6421,307,FDS,CATALYST,15149,2026-08-28T19:37:23+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6424,611,FIVE,CATALYST,15163,2026-08-28T17:45:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6426,310,FLS,CATALYST,15167,2026-08-28T15:40:03+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6429,73,FRO,CATALYST,15172,2026-08-28T19:13:24+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6438,317,GILD,CATALYST,15181,2026-08-28T17:51:01+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6440,870,GKOS,CATALYST,15186,2026-08-28T17:30:26+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6441,320,GM,CATALYST,15188,2026-08-28T17:26:48+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6444,321,GPC,CATALYST,15193,2026-08-28T17:30:28+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6446,968,GTLB,CATALYST,15194,2026-08-28T17:51:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6448,796,HAL,CATALYST,15198,2026-08-28T16:25:11+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6449,969,HALO,CATALYST,15199,2026-08-28T18:00:03+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6455,331,HRB,CATALYST,14858,2026-08-28T17:29:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6461,799,ICLR,CATALYST,14860,2026-08-28T17:30:24+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6462,833,IDCC,CATALYST,14861,2026-08-28T16:07:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6465,800,ILMN,CATALYST,14864,2026-08-28T17:28:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6470,970,IT,CATALYST,14869,2026-08-28T21:04:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6472,352,IVZ,CATALYST,14878,2026-08-28T17:51:01+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6481,902,KHC,CATALYST,11357,2026-08-24T21:40:58+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
6482,614,KKR,CATALYST,14882,2026-08-28T19:51:15+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6490,366,LAD,CATALYST,14886,2026-08-28T17:30:13+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6498,802,LPLA,CATALYST,14891,2026-08-28T16:51:04+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6500,371,LW,CATALYST,14892,2026-08-28T17:30:19+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6511,619,MELI,CATALYST,14894,2026-08-28T17:59:28+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6512,803,MGNI,CATALYST,14897,2026-08-28T18:37:15+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6515,386,MRK,CATALYST,14900,2026-08-28T20:08:53+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6519,566,MSI,CATALYST,14909,2026-08-28T18:41:58+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6520,835,MTCH,CATALYST,14911,2026-08-28T21:00:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6524,568,NE,CATALYST,14914,2026-08-28T17:32:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6526,877,NMRK,CATALYST,11180,2026-08-24T15:40:03+02:00,2026-08-24,2026-08-24,2026-08-24T09:30:00-04:00
6531,807,NSIT,CATALYST,14918,2026-08-28T17:52:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6532,808,NTNX,CATALYST,14919,2026-08-28T15:41:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6533,713,NTRA,CATALYST,14929,2026-08-28T17:22:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6541,762,OWL,CATALYST,14941,2026-08-28T20:30:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6550,880,PLTR,CATALYST,14950,2026-08-28T21:22:38+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6554,882,PTC,CATALYST,14971,2026-08-28T17:30:18+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6555,809,PTEN,CATALYST,15043,2026-08-28T17:30:28+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6556,719,QSR,CATALYST,15044,2026-08-28T16:18:59+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6557,428,QTWO,CATALYST,15045,2026-08-27T21:29:07+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6558,952,QURE,CATALYST,15046,2026-08-28T17:30:29+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6562,625,RGEN,CATALYST,15047,2026-08-28T17:30:32+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6563,884,RHI,CATALYST,15052,2026-08-28T17:39:08+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6565,432,RJF,CATALYST,15054,2026-08-28T17:30:15+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6566,433,RLI,CATALYST,15055,2026-08-28T17:14:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6570,439,RVMD,CATALYST,15056,2026-08-28T18:18:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6573,443,SAIC,CATALYST,15064,2026-08-28T17:07:35+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6574,445,SBLK,CATALYST,15067,2026-08-28T17:40:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6575,446,SBUX,CATALYST,15068,2026-08-28T20:14:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6576,153,SCHW,CATALYST,15075,2026-08-28T21:12:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6577,448,SDRL,CATALYST,15076,2026-08-28T17:32:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6578,449,SE,CATALYST,15079,2026-08-28T16:25:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6580,885,SHOP,CATALYST,15080,2026-08-28T21:06:06+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6582,459,SLG,CATALYST,15088,2026-08-28T17:30:21+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6584,837,SNOW,CATALYST,15091,2026-08-28T18:29:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6585,463,SOLV,CATALYST,15096,2026-08-28T18:32:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6587,886,SPGI,CATALYST,15099,2026-08-28T19:07:15+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6588,838,SPOT,CATALYST,15100,2026-08-28T19:09:05+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6595,887,T,CATALYST,15105,2026-08-28T18:00:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6597,723,TALO,CATALYST,15107,2026-08-28T15:40:04+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6602,476,TGT,CATALYST,15112,2026-08-28T20:38:23+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6604,726,TMO,CATALYST,15131,2026-08-28T17:30:26+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6607,630,TOST,CATALYST,14799,2026-08-28T18:30:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6608,815,TPG,CATALYST,14801,2026-08-28T18:30:43+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6610,480,TRU,CATALYST,14804,2026-08-28T17:30:32+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6612,484,TTEK,CATALYST,14806,2026-08-28T17:30:31+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6614,972,TW,CATALYST,14807,2026-08-28T17:09:06+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6616,581,UBER,CATALYST,14813,2026-08-28T21:23:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6617,842,UGI,CATALYST,14827,2026-08-28T19:51:15+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6619,488,URBN,CATALYST,14829,2026-08-28T21:46:58+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6624,174,VLO,CATALYST,14836,2026-08-28T18:49:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6625,492,VLTO,CATALYST,14838,2026-08-28T16:08:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6627,493,VOYA,CATALYST,14840,2026-08-28T18:20:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6631,973,WAY,CATALYST,14842,2026-08-27T18:00:46+02:00,2026-08-27,2026-08-27,2026-08-27T09:30:00-04:00
6633,499,WFC,CATALYST,14845,2026-08-28T18:08:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6635,889,WHD,CATALYST,14849,2026-08-28T17:30:22+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6637,502,WT,CATALYST,8318,2026-08-20T16:43:15+02:00,2026-08-20,2026-08-20,2026-08-20T09:30:00-04:00
6640,732,XYZ,CATALYST,14850,2026-08-28T19:34:40+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6644,509,ZIM,CATALYST,14856,2026-08-28T18:06:08+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6655,10,AMZN,CATALYST,15232,2026-08-28T21:20:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6662,24,BEN,CATALYST,15240,2026-08-28T20:16:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6663,773,BG,CATALYST,15241,2026-08-28T18:57:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6694,69,FHI,CATALYST,15292,2026-08-28T20:16:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6708,820,HNGE,CATALYST,15296,2026-08-28T21:42:44+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6735,133,OMC,CATALYST,15367,2026-08-28T17:00:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6754,669,STNG,CATALYST,15381,2026-08-28T17:44:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6776,674,ADSK,CATALYST,15480,2026-08-28T21:36:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6782,959,AMGN,CATALYST,15487,2026-08-28T20:00:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6801,229,BIIB,CATALYST,15488,2026-08-28T20:00:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6806,238,BMY,CATALYST,15496,2026-08-28T21:42:44+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6847,293,EG,CATALYST,15439,2026-08-28T17:30:12+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6859,307,FDS,CATALYST,15444,2026-08-28T21:25:20+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6880,969,HALO,CATALYST,15457,2026-08-28T20:00:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6883,329,HP,CATALYST,15458,2026-08-28T19:12:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6905,614,KKR,CATALYST,15506,2026-08-28T20:00:41+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6929,803,MGNI,CATALYST,15515,2026-08-28T20:18:00+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6940,394,NDSN,CATALYST,15519,2026-08-28T18:00:02+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
6953,622,OII,CATALYST,15530,2026-08-28T17:30:05+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
7003,723,TALO,CATALYST,15430,2026-08-28T21:06:18+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
7012,168,TNK,CATALYST,15386,2026-08-28T15:35:02+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
7030,492,VLTO,CATALYST,15401,2026-08-28T17:30:05+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
7032,493,VOYA,CATALYST,15402,2026-08-28T20:16:52+02:00,2026-08-28,2026-08-28,2026-08-28T09:30:00-04:00
